time,tilt_x_1,tilt_x_2,tilt_x_3,tilt_x_4
2025/8/20 9:10,0.2865,-0.4813,1.103,-3.2002
2025/8/20 9:20,0.2865,-0.477,1.103,-3.1959
2025/8/20 9:30,0.285,-0.4885,1.103,-3.1945
2025/8/20 9:40,0.2879,-0.4885,1.103,-3.1902
2025/8/20 9:50,0.285,-0.4885,1.1087,-3.183
2025/8/20 10:00,0.2822,-0.487,1.1087,-3.1873
2025/8/20 10:10,0.2836,-0.4856,1.113,-3.1787
2025/8/20 10:20,0.2879,-0.487,1.1116,-3.1772
2025/8/20 10:30,0.2822,-0.477,1.1116,-3.1744
2025/8/20 10:40,0.2879,-0.4756,1.1145,-3.1772
2025/8/20 10:50,0.2836,-0.477,1.1202,-3.1744
2025/8/20 11:00,0.2836,-0.4713,1.1231,-3.1701
2025/8/20 11:10,0.2836,-0.4713,1.1245,-3.1672
2025/8/20 11:20,0.2836,-0.4698,1.1259,-3.1672
2025/8/20 11:30,0.2836,-0.4698,1.1317,-3.1672
2025/8/20 11:40,0.285,-0.4684,1.1331,-3.1672
2025/8/20 11:50,0.2865,-0.4627,1.1374,-3.1672
2025/8/20 12:00,0.285,-0.4655,1.1446,-3.1672
2025/8/20 12:10,0.2822,-0.4627,1.1503,-3.1701
2025/8/20 12:20,0.285,-0.4627,1.1532,-3.1729
2025/8/20 12:30,0.285,-0.4612,1.1532,-3.1772
2025/8/20 12:40,0.2865,-0.4612,1.1575,-3.183
2025/8/20 12:50,0.2879,-0.4612,1.1646,-3.183
2025/8/20 13:00,0.2836,-0.4569,1.1675,-3.1887
2025/8/20 13:10,0.2865,-0.4584,1.1718,-3.1902
2025/8/20 13:20,0.2865,-0.4555,1.1789,-3.1902
2025/8/20 13:30,0.2879,-0.4555,1.1804,-3.193
2025/8/20 13:40,0.2936,-0.4512,1.1933,-3.1945
2025/8/20 13:50,0.2879,-0.4598,1.1933,-3.1945
2025/8/20 14:00,0.2965,-0.4483,1.2047,-3.1988
2025/8/20 14:10,0.2979,-0.4483,1.2119,-3.1959
2025/8/20 14:20,0.2994,-0.4469,1.2219,-3.1988
2025/8/20 14:30,0.3008,-0.4483,1.2291,-3.1988
2025/8/20 14:40,0.2979,-0.4612,1.2377,-3.2016
2025/8/20 14:50,0.3094,-0.4483,1.2434,-3.2016
2025/8/20 15:00,0.3108,-0.4483,1.2463,-3.2016
2025/8/20 15:10,0.3123,-0.4498,1.2606,-3.2016
2025/8/20 15:20,0.3108,-0.4498,1.262,-3.2016
2025/8/20 15:30,0.3108,-0.4498,1.2606,-3.2074
2025/8/20 15:40,0.3166,-0.4512,1.2706,-3.2031
2025/8/20 15:50,0.3166,-0.4498,1.2764,-3.2016
2025/8/20 16:00,0.3123,-0.4498,1.2764,-3.2074
2025/8/20 16:10,0.318,-0.4569,1.2835,-3.2045
2025/8/20 16:20,0.3166,-0.4512,1.2864,-3.2074
2025/8/20 16:30,0.3166,-0.4569,1.2864,-3.2131
2025/8/20 16:40,0.3151,-0.4512,1.2864,-3.2131
2025/8/20 16:50,0.318,-0.4512,1.2821,-3.2131
2025/8/20 17:00,0.318,-0.4541,1.2835,-3.2131
2025/8/20 17:10,0.3194,-0.4555,1.2864,-3.2131
2025/8/20 17:20,0.318,-0.4569,1.2807,-3.2131
2025/8/20 17:30,0.3166,-0.4569,1.2807,-3.2131
2025/8/20 17:40,0.3223,-0.4569,1.2807,-3.2131
2025/8/20 17:50,0.3223,-0.4584,1.2807,-3.2145
2025/8/20 18:00,0.3223,-0.4584,1.2764,-3.2145
2025/8/20 18:10,0.3209,-0.4641,1.2692,-3.2145
2025/8/21 7:30,0.2936,-0.4799,1.0271,-3.2275
2025/8/21 7:40,0.2965,-0.4799,1.0414,-3.2117
2025/8/21 7:50,0.2965,-0.4799,1.0615,-3.2088
2025/8/21 8:00,0.2936,-0.4784,1.0787,-3.2045
2025/8/21 8:10,0.2936,-0.4784,1.0901,-3.1988
2025/8/21 8:20,0.2922,-0.4784,1.1073,-3.2074
2025/8/21 8:30,0.2922,-0.4784,1.1288,-3.2074
2025/8/21 8:40,0.2951,-0.477,1.1417,-3.2059
2025/8/21 8:50,0.2965,-0.477,1.1489,-3.2016
2025/8/21 9:00,0.2908,-0.477,1.1546,-3.1959
2025/8/21 9:10,0.2879,-0.477,1.1632,-3.1916
2025/8/21 9:20,0.2908,-0.477,1.1646,-3.1945
2025/8/21 9:30,0.2893,-0.4756,1.1646,-3.1887
2025/8/21 9:40,0.2893,-0.4756,1.1703,-3.1772
2025/8/21 9:50,0.2879,-0.4756,1.1703,-3.1816
2025/8/21 10:10,0.2893,-0.4756,1.1703,-3.1715
2025/8/21 10:20,0.2893,-0.4756,1.1732,-3.1715
2025/8/21 10:40,0.2893,-0.4713,1.1761,-3.1658
2025/8/21 10:50,0.2893,-0.4684,1.1761,-3.1643
2025/8/21 11:00,0.2893,-0.4655,1.1818,-3.1572
2025/8/21 11:10,0.2908,-0.4655,1.1847,-3.1572
2025/8/21 11:20,0.2908,-0.467,1.1904,-3.1586
2025/8/21 11:30,0.2908,-0.4627,1.1918,-3.1557
2025/8/21 11:40,0.2879,-0.4655,1.1918,-3.1615
2025/8/21 11:50,0.2908,-0.4627,1.1947,-3.1572
2025/8/21 12:00,0.2908,-0.4584,1.199,-3.1643
2025/8/21 12:10,0.2908,-0.4612,1.2076,-3.1543
2025/8/21 12:20,0.2922,-0.4612,1.209,-3.16
2025/8/21 12:30,0.2922,-0.4584,1.2191,-3.1658
2025/8/21 12:40,0.2922,-0.4569,1.2234,-3.1715
2025/8/21 12:50,0.2922,-0.4555,1.2277,-3.1772
2025/8/21 13:00,0.2922,-0.4555,1.2334,-3.1772
2025/8/21 13:10,0.2922,-0.4498,1.2406,-3.183
2025/8/21 13:20,0.2922,-0.4526,1.2434,-3.183
2025/8/21 13:30,0.2936,-0.4483,1.2491,-3.183
2025/8/21 13:40,0.2936,-0.4483,1.2592,-3.1844
2025/8/21 13:50,0.2979,-0.4483,1.2592,-3.1887
2025/8/21 14:00,0.3065,-0.4455,1.2635,-3.1902
2025/8/21 14:10,0.308,-0.4426,1.2706,-3.1959
2025/8/21 14:20,0.3094,-0.4426,1.2735,-3.1945
2025/8/21 14:30,0.3108,-0.4412,1.2835,-3.1945
2025/8/21 14:40,0.3166,-0.4412,1.2878,-3.1945
2025/8/21 14:50,0.3166,-0.4426,1.2993,-3.1945
2025/8/21 15:00,0.3166,-0.4455,1.2993,-3.1959
2025/8/21 15:10,0.318,-0.4426,1.3065,-3.1959
2025/8/21 15:20,0.318,-0.444,1.3136,-3.1988
2025/8/21 15:30,0.3223,-0.4397,1.3136,-3.2002
2025/8/21 15:40,0.3252,-0.4369,1.3165,-3.2016
2025/8/21 15:50,0.3295,-0.4326,1.3208,-3.2016
2025/8/21 16:00,0.328,-0.4369,1.3265,-3.2002
2025/8/21 16:10,0.3266,-0.4426,1.3294,-3.2016
2025/8/21 16:20,0.3266,-0.4397,1.3265,-3.2016
2025/8/21 16:30,0.3309,-0.4412,1.3279,-3.2031
2025/8/21 16:40,0.3352,-0.4383,1.3265,-3.2016
2025/8/21 16:50,0.338,-0.4397,1.3365,-3.2031
2025/8/21 17:00,0.3295,-0.4397,1.3337,-3.2045
2025/8/21 17:10,0.3366,-0.4397,1.3365,-3.2088
2025/8/21 17:20,0.3309,-0.4469,1.3365,-3.2102
2025/8/21 17:30,0.3366,-0.444,1.3308,-3.2088
2025/8/21 17:40,0.3409,-0.4412,1.3294,-3.2117
2025/8/21 17:50,0.3366,-0.4526,1.3265,-3.2131
2025/8/21 18:00,0.3337,-0.4512,1.3222,-3.2145
2025/8/21 18:10,0.3352,-0.4483,1.3194,-3.2131
2025/8/21 18:20,0.3352,-0.4555,1.3122,-3.2145
2025/8/22 8:10,0.3223,-0.4741,1.1302,-3.2031
2025/8/22 8:20,0.3194,-0.4713,1.1517,-3.2074
2025/8/22 8:30,0.3209,-0.4727,1.1675,-3.2031
2025/8/22 8:40,0.3194,-0.4713,1.199,-3.2059
2025/8/22 8:50,0.3166,-0.4713,1.2062,-3.2002
2025/8/22 9:00,0.318,-0.4713,1.2162,-3.193
2025/8/22 9:10,0.3151,-0.4727,1.2234,-3.1873
2025/8/22 9:20,0.3151,-0.4727,1.2305,-3.1787
2025/8/22 9:30,0.3151,-0.4713,1.2305,-3.1758
2025/8/22 9:40,0.3151,-0.4698,1.2305,-3.1701
2025/8/22 9:50,0.3151,-0.4698,1.2406,-3.1643
2025/8/22 10:00,0.3166,-0.4698,1.242,-3.1529
2025/8/22 10:10,0.3166,-0.4698,1.2477,-3.1529
2025/8/22 10:20,0.3166,-0.4655,1.2477,-3.1486
2025/8/22 10:30,0.3166,-0.467,1.2491,-3.1471
2025/8/22 10:40,0.3137,-0.4641,1.2534,-3.1457
2025/8/22 10:50,0.3137,-0.4598,1.2534,-3.1385
2025/8/22 11:00,0.3123,-0.4584,1.2635,-3.1356
2025/8/22 11:10,0.3123,-0.4512,1.2706,-3.1371
2025/8/22 11:20,0.3123,-0.4512,1.2706,-3.1371
2025/8/22 11:30,0.3137,-0.4498,1.2735,-3.1371
2025/8/22 11:40,0.3137,-0.4512,1.2835,-3.1356
2025/8/22 11:50,0.3137,-0.4498,1.2878,-3.1356
2025/8/22 12:00,0.3108,-0.4512,1.2979,-3.1399
2025/8/22 12:10,0.3108,-0.4455,1.2993,-3.1399
2025/8/22 12:20,0.3094,-0.444,1.3093,-3.1414
2025/8/22 12:30,0.3094,-0.4483,1.3151,-3.1529
2025/8/22 12:40,0.3137,-0.4512,1.3251,-3.1543
2025/8/22 12:50,0.3123,-0.4498,1.338,-3.1529
2025/8/22 13:00,0.3123,-0.444,1.348,-3.1543
2025/8/22 13:10,0.3108,-0.4455,1.3552,-3.16
2025/8/22 13:20,0.3108,-0.4512,1.3595,-3.16
2025/8/22 13:30,0.3108,-0.4526,1.3595,-3.1615
2025/8/22 13:40,0.3094,-0.4526,1.3652,-3.1672
2025/8/22 13:50,0.3166,-0.4498,1.3724,-3.1643
2025/8/22 14:00,0.3151,-0.4383,1.3738,-3.1729
2025/8/22 14:10,0.3194,-0.4397,1.3781,-3.1729
2025/8/22 14:20,0.3266,-0.4326,1.3867,-3.1729
2025/8/22 14:30,0.328,-0.4312,1.3896,-3.1729
2025/8/22 14:40,0.328,-0.4355,1.3982,-3.1787
2025/8/22 14:50,0.3309,-0.4283,1.3982,-3.1772
2025/8/22 15:00,0.328,-0.4369,1.3982,-3.1787
2025/8/22 15:10,0.3352,-0.4269,1.3982,-3.1787
2025/8/22 15:20,0.3337,-0.424,1.4068,-3.1787
2025/8/22 15:30,0.3337,-0.424,1.4096,-3.183
2025/8/22 15:40,0.3366,-0.424,1.4125,-3.1816
2025/8/22 15:50,0.338,-0.4254,1.4139,-3.1844
2025/8/22 16:00,0.3409,-0.4312,1.4168,-3.1844
2025/8/22 16:10,0.338,-0.4269,1.4139,-3.1844
2025/8/22 16:20,0.3423,-0.4254,1.4139,-3.1844
2025/8/22 16:30,0.3423,-0.4283,1.4239,-3.1844
2025/8/22 16:40,0.3452,-0.4269,1.4196,-3.1887
2025/8/22 16:50,0.3481,-0.4269,1.4254,-3.1844
2025/8/22 17:00,0.3438,-0.4326,1.4196,-3.1887
2025/8/22 17:10,0.3524,-0.4355,1.4153,-3.1902
2025/8/22 17:20,0.3452,-0.434,1.4182,-3.1916
2025/8/22 17:30,0.3466,-0.4397,1.4153,-3.1945
2025/8/22 17:40,0.3452,-0.4455,1.4139,-3.193
2025/8/22 17:50,0.3495,-0.4412,1.4125,-3.1973
2025/8/22 18:00,0.3481,-0.4469,1.4068,-3.1973
2025/8/22 18:10,0.3495,-0.4483,1.4068,-3.1973
2025/8/22 18:20,0.3452,-0.4469,1.3953,-3.1973
2025/8/23 7:30,0.3209,-0.4698,0.9683,-3.2246
2025/8/23 7:40,0.318,-0.4698,0.9755,-3.2174
2025/8/23 7:50,0.3151,-0.4741,0.987,-3.2102
2025/8/23 8:00,0.3137,-0.4727,0.9984,-3.2031
2025/8/23 8:10,0.3137,-0.4713,1.0142,-3.2059
2025/8/23 8:20,0.3137,-0.4727,1.0085,-3.2074
2025/8/23 8:30,0.3137,-0.4727,1.0185,-3.2016
2025/8/23 8:40,0.3137,-0.4727,1.0271,-3.2002
2025/8/23 8:50,0.3137,-0.4713,1.0371,-3.1973
2025/8/23 9:00,0.3137,-0.4713,1.0428,-3.1959
2025/8/23 9:10,0.3151,-0.4713,1.0486,-3.193
2025/8/23 9:20,0.3151,-0.4713,1.0514,-3.1916
2025/8/23 9:30,0.3123,-0.467,1.0557,-3.193
2025/8/23 9:40,0.3137,-0.4698,1.0658,-3.1887
2025/8/23 9:50,0.3137,-0.4698,1.0772,-3.1887
2025/8/23 10:00,0.3108,-0.4641,1.0887,-3.1887
2025/8/23 10:10,0.3123,-0.4684,1.0944,-3.1844
2025/8/23 10:20,0.3094,-0.4684,1.1073,-3.1772
2025/8/23 10:30,0.3108,-0.4655,1.1173,-3.1701
2025/8/23 10:40,0.3065,-0.467,1.1245,-3.1816
2025/8/23 10:50,0.308,-0.4627,1.1317,-3.1758
2025/8/23 11:00,0.3065,-0.4612,1.1317,-3.1859
2025/8/23 11:10,0.3065,-0.4641,1.1288,-3.1887
2025/8/23 11:20,0.3065,-0.4612,1.1374,-3.1902
2025/8/23 11:30,0.308,-0.4612,1.1388,-3.1887
2025/8/23 11:40,0.308,-0.467,1.1417,-3.1959
2025/8/23 11:50,0.308,-0.4641,1.1431,-3.1945
2025/8/23 12:00,0.308,-0.4584,1.1532,-3.2002
2025/8/23 12:10,0.3094,-0.4584,1.1546,-3.1945
2025/8/23 12:20,0.308,-0.4555,1.166,-3.1945
2025/8/23 12:30,0.3094,-0.4541,1.1718,-3.1973
2025/8/23 12:40,0.3094,-0.4512,1.1818,-3.1988
2025/8/23 12:50,0.3094,-0.4455,1.1933,-3.1959
2025/8/23 13:00,0.3094,-0.4512,1.2047,-3.2016
2025/8/23 13:10,0.3094,-0.4469,1.209,-3.2016
2025/8/23 13:20,0.3094,-0.4469,1.2191,-3.2016
2025/8/23 13:30,0.3108,-0.4397,1.2205,-3.2016
2025/8/23 13:40,0.3108,-0.4397,1.232,-3.2031
2025/8/23 13:50,0.3194,-0.4383,1.2491,-3.2016
2025/8/23 14:00,0.3151,-0.4397,1.2563,-3.2016
2025/8/23 14:10,0.3194,-0.4397,1.2663,-3.2016
2025/8/23 14:20,0.3237,-0.4383,1.2721,-3.2031
2025/8/23 14:30,0.3337,-0.4283,1.2835,-3.2031
2025/8/23 14:40,0.3266,-0.4383,1.3007,-3.2002
2025/8/23 14:50,0.3252,-0.444,1.3093,-3.2016
2025/8/23 15:00,0.3237,-0.4498,1.3136,-3.2059
2025/8/23 15:10,0.3223,-0.4526,1.3136,-3.2045
2025/8/23 15:20,0.3223,-0.4541,1.3194,-3.2074
2025/8/23 15:30,0.3166,-0.4541,1.3208,-3.2088
2025/8/23 15:40,0.3223,-0.4498,1.3251,-3.2074
2025/8/23 15:50,0.3237,-0.4469,1.3251,-3.2059
2025/8/23 16:00,0.3237,-0.4412,1.3351,-3.2074
2025/8/23 16:10,0.3237,-0.4526,1.3365,-3.2088
2025/8/23 16:20,0.3252,-0.4483,1.3365,-3.2088
2025/8/23 16:30,0.3266,-0.444,1.3423,-3.2088
2025/8/23 16:40,0.328,-0.4469,1.348,-3.2102
2025/8/23 16:50,0.3252,-0.4412,1.3552,-3.2059
2025/8/23 17:00,0.3295,-0.4412,1.3552,-3.2102
2025/8/23 17:10,0.3266,-0.4412,1.3537,-3.2131
2025/8/23 17:20,0.3309,-0.4498,1.3537,-3.2145
2025/8/23 17:30,0.3295,-0.4526,1.3523,-3.2131
2025/8/23 17:40,0.3223,-0.4555,1.3509,-3.2145
2025/8/23 17:50,0.3266,-0.4512,1.3494,-3.2145
2025/8/23 18:00,0.3209,-0.4541,1.3451,-3.2145
2025/8/23 18:10,0.3209,-0.4569,1.3337,-3.2189
2025/8/23 18:20,0.3194,-0.4569,1.3322,-3.216
2025/8/24 8:20,0.2664,-0.4813,0.7649,-3.2562
2025/8/24 8:30,0.2636,-0.4813,0.7649,-3.2547
2025/8/24 8:40,0.2636,-0.4813,0.7649,-3.2547
2025/8/24 8:50,0.2607,-0.4799,0.7664,-3.2576
2025/8/24 9:00,0.255,-0.4813,0.7664,-3.2547
2025/8/24 9:10,0.2578,-0.4799,0.7664,-3.2547
2025/8/24 9:20,0.2593,-0.4799,0.7664,-3.2518
2025/8/24 9:30,0.2564,-0.4799,0.7664,-3.2504
2025/8/24 9:40,0.2564,-0.4799,0.7692,-3.249
2025/8/24 9:50,0.2578,-0.4784,0.7678,-3.2533
2025/8/24 10:00,0.2607,-0.4784,0.7678,-3.2504
2025/8/24 10:10,0.2636,-0.4756,0.7664,-3.249
2025/8/24 10:20,0.2679,-0.4784,0.7578,-3.2461
2025/8/24 10:30,0.2707,-0.477,0.7592,-3.2447
2025/8/24 10:40,0.2679,-0.4756,0.7635,-3.2389
2025/8/24 10:50,0.2693,-0.4756,0.7721,-3.2389
2025/8/24 11:00,0.2664,-0.4784,0.7821,-3.2418
2025/8/24 11:10,0.2679,-0.4756,0.7878,-3.2418
2025/8/24 11:20,0.2722,-0.4813,0.795,-3.2404
2025/8/24 11:30,0.2679,-0.4799,0.7964,-3.2361
2025/8/24 11:40,0.2693,-0.4756,0.8079,-3.2318
2025/8/24 11:50,0.2679,-0.4756,0.8165,-3.2332
2025/8/24 12:00,0.2679,-0.4741,0.8337,-3.2389
2025/8/24 12:10,0.2664,-0.4799,0.838,-3.2375
2025/8/24 12:20,0.2679,-0.4784,0.8494,-3.2432
2025/8/24 12:30,0.2664,-0.4756,0.8623,-3.2375
2025/8/24 12:40,0.265,-0.4756,0.8695,-3.2404
2025/8/24 12:50,0.2664,-0.4813,0.8795,-3.2375
2025/8/24 13:00,0.265,-0.4813,0.8924,-3.2432
2025/8/24 13:10,0.265,-0.4756,0.901,-3.2432
2025/8/24 13:20,0.2679,-0.4799,0.9096,-3.2432
2025/8/24 13:30,0.2722,-0.4727,0.9239,-3.2361
2025/8/24 13:40,0.2765,-0.4698,0.934,-3.2389
2025/8/24 13:50,0.2765,-0.4713,0.9483,-3.2346
2025/8/24 14:00,0.2779,-0.4698,0.9612,-3.2346
2025/8/24 14:10,0.2793,-0.4684,0.9726,-3.2361
2025/8/24 14:20,0.2808,-0.4569,0.9884,-3.2361
2025/8/24 14:30,0.2793,-0.4612,1.0042,-3.2361
2025/8/24 14:40,0.2765,-0.4641,1.0099,-3.2418
2025/8/24 14:50,0.2736,-0.4684,1.0242,-3.2418
2025/8/24 15:00,0.2722,-0.4698,1.0342,-3.2375
2025/8/24 15:10,0.2793,-0.4655,1.0428,-3.2418
2025/8/24 15:20,0.2808,-0.4627,1.0572,-3.2418
2025/8/24 15:30,0.2808,-0.467,1.0701,-3.2432
2025/8/24 15:40,0.2793,-0.4684,1.0815,-3.2418
2025/8/24 15:50,0.2779,-0.4727,1.0873,-3.2418
2025/8/24 16:00,0.2779,-0.4713,1.0973,-3.2432
2025/8/24 16:10,0.2707,-0.4713,1.1087,-3.2404
2025/8/24 16:20,0.2722,-0.4727,1.1245,-3.2432
2025/8/24 16:30,0.2707,-0.477,1.1302,-3.2432
2025/8/24 16:40,0.2707,-0.4713,1.1403,-3.2432
2025/8/24 16:50,0.2693,-0.4727,1.1503,-3.2432
2025/8/24 17:00,0.2707,-0.4727,1.1575,-3.2432
2025/8/24 17:10,0.2693,-0.4784,1.1689,-3.2432
2025/8/24 17:20,0.2679,-0.4756,1.1732,-3.2432
2025/8/24 17:30,0.2693,-0.4741,1.1847,-3.2461
2025/8/24 17:40,0.2707,-0.477,1.1875,-3.2447
2025/8/24 17:50,0.2736,-0.4756,1.1947,-3.2504
2025/8/24 18:00,0.2722,-0.4813,1.2004,-3.2447
2025/8/25 7:20,0.2693,-0.4842,1.3279,-3.259
2025/8/25 7:30,0.2693,-0.4842,1.3294,-3.259
2025/8/25 7:40,0.2693,-0.4799,1.3308,-3.2576
2025/8/25 7:50,0.2693,-0.4842,1.3337,-3.2576
2025/8/25 8:00,0.2664,-0.4842,1.3365,-3.2562
2025/8/25 8:10,0.2664,-0.4842,1.3423,-3.2518
2025/8/25 8:20,0.2679,-0.4784,1.3466,-3.2518
2025/8/25 8:30,0.265,-0.4827,1.3537,-3.2504
2025/8/25 8:40,0.265,-0.4827,1.358,-3.2504
2025/8/25 8:50,0.2679,-0.4827,1.3652,-3.2504
2025/8/25 9:00,0.2621,-0.4813,1.3752,-3.2504
2025/8/25 9:10,0.2679,-0.4813,1.3767,-3.2504
2025/8/25 9:20,0.2621,-0.4842,1.3795,-3.2504
2025/8/25 9:30,0.2607,-0.4827,1.3881,-3.249
2025/8/25 9:40,0.2607,-0.4856,1.3967,-3.249
2025/8/25 9:50,0.2621,-0.4813,1.401,-3.249
2025/8/25 10:00,0.2621,-0.4799,1.4053,-3.2475
2025/8/25 10:10,0.2621,-0.4799,1.4125,-3.2418
2025/8/25 10:20,0.2621,-0.4799,1.4211,-3.2418
2025/8/25 10:30,0.2593,-0.4784,1.4282,-3.2375
2025/8/25 10:40,0.2621,-0.4813,1.434,-3.2346
2025/8/25 10:50,0.2578,-0.477,1.4397,-3.2332
2025/8/25 11:00,0.2607,-0.4756,1.4454,-3.2232
2025/8/25 11:10,0.2578,-0.4741,1.4469,-3.2131
2025/8/25 11:20,0.2636,-0.4741,1.4569,-3.2117
2025/8/25 11:30,0.2593,-0.4713,1.4669,-3.2102
2025/8/25 11:40,0.2593,-0.4655,1.4727,-3.2102
2025/8/25 11:50,0.2593,-0.4698,1.4784,-3.2102
2025/8/25 12:00,0.2593,-0.4698,1.4841,-3.216
2025/8/25 12:10,0.2593,-0.4627,1.487,-3.2117
2025/8/25 12:20,0.2578,-0.4684,1.4999,-3.2232
2025/8/25 12:30,0.2578,-0.4698,1.5056,-3.2246
2025/8/25 12:40,0.2564,-0.4684,1.5056,-3.226
2025/8/25 12:50,0.2593,-0.4598,1.5171,-3.226
2025/8/25 13:00,0.2607,-0.4569,1.5228,-3.2318
2025/8/25 13:10,0.2607,-0.4598,1.5285,-3.2361
2025/8/25 13:20,0.2607,-0.4555,1.5386,-3.2375
2025/8/25 13:30,0.2636,-0.4512,1.5572,-3.2375
2025/8/25 13:40,0.2621,-0.4555,1.5615,-3.2375
2025/8/25 13:50,0.2521,-0.4641,1.5816,-3.2375
2025/8/25 14:00,0.2593,-0.4526,1.5844,-3.2418
2025/8/25 14:10,0.2636,-0.4569,1.5959,-3.2418
2025/8/25 14:20,0.2664,-0.4498,1.6059,-3.2375
2025/8/25 14:30,0.2679,-0.4526,1.6231,-3.2389
2025/8/25 14:40,0.2693,-0.4512,1.6289,-3.2389
2025/8/25 14:50,0.2664,-0.4584,1.6389,-3.2389
2025/8/25 15:00,0.2664,-0.4526,1.6503,-3.2389
2025/8/25 15:10,0.265,-0.4641,1.6604,-3.2389
2025/8/25 15:20,0.265,-0.4612,1.6718,-3.2389
2025/8/25 15:30,0.2679,-0.4555,1.6847,-3.2404
2025/8/25 15:40,0.275,-0.4455,1.6948,-3.2404
2025/8/25 15:50,0.2793,-0.4512,1.7048,-3.2418
2025/8/25 16:00,0.275,-0.4569,1.7148,-3.2447
2025/8/25 16:10,0.275,-0.4555,1.7249,-3.2404
2025/8/25 16:20,0.2808,-0.4526,1.732,-3.2447
2025/8/25 16:30,0.2822,-0.4526,1.7421,-3.2447
2025/8/25 16:40,0.2879,-0.4512,1.755,-3.2432
2025/8/25 16:50,0.2865,-0.4584,1.7679,-3.2447
2025/8/25 17:00,0.2865,-0.4541,1.7765,-3.2447
2025/8/25 17:10,0.2922,-0.4598,1.7836,-3.2447
2025/8/25 17:20,0.2908,-0.4598,1.7922,-3.2447
2025/8/25 17:30,0.2908,-0.4655,1.8037,-3.2447
2025/8/25 17:40,0.2893,-0.4641,1.8123,-3.2461
2025/8/25 17:50,0.2893,-0.4684,1.8209,-3.2461
2025/8/25 18:00,0.2865,-0.4698,1.8309,-3.2461
2025/8/25 18:10,0.2879,-0.4713,1.8409,-3.2475
2025/8/25 18:20,0.2879,-0.4698,1.8424,-3.2475
2025/8/26 8:10,0.2765,-0.4813,1.8108,-3.2475
2025/8/26 8:20,0.2736,-0.4813,1.818,-3.2404
2025/8/26 8:30,0.2793,-0.4799,1.8309,-3.2289
2025/8/26 8:40,0.2765,-0.4799,1.8495,-3.2275
2025/8/26 8:50,0.275,-0.4799,1.8581,-3.2275
2025/8/26 9:00,0.275,-0.4784,1.8682,-3.2275
2025/8/26 9:10,0.275,-0.4784,1.8753,-3.2275
2025/8/26 9:20,0.275,-0.4784,1.8825,-3.2131
2025/8/26 9:30,0.275,-0.4813,1.8968,-3.2102
2025/8/26 9:40,0.2693,-0.4784,1.9083,-3.2102
2025/8/26 9:50,0.2722,-0.477,1.9226,-3.2145
2025/8/26 10:00,0.2679,-0.477,1.9355,-3.2145
2025/8/26 10:10,0.2707,-0.4784,1.947,-3.2174
2025/8/26 10:20,0.265,-0.4756,1.9685,-3.216
2025/8/26 10:30,0.2664,-0.4756,1.98,-3.2232
2025/8/26 10:40,0.2679,-0.4756,1.99,-3.2232
2025/8/26 10:50,0.265,-0.4741,1.9957,-3.226
2025/8/26 11:00,0.2679,-0.4741,2.0115,-3.2217
2025/8/26 11:10,0.2664,-0.4698,2.0201,-3.2102
2025/8/26 11:20,0.2664,-0.4698,2.0344,-3.2145
2025/8/26 11:30,0.2664,-0.467,2.0502,-3.2145
2025/8/26 11:40,0.2664,-0.467,2.0617,-3.2117
2025/8/26 11:50,0.2664,-0.4641,2.0731,-3.2088
2025/8/26 12:00,0.2664,-0.4641,2.0832,-3.2045
2025/8/26 12:10,0.2664,-0.4584,2.0961,-3.2045
2025/8/26 12:20,0.2679,-0.4627,2.1118,-3.2059
2025/8/26 12:30,0.2679,-0.4541,2.1233,-3.2088
2025/8/26 12:40,0.2679,-0.4627,2.1348,-3.2131
2025/8/26 12:50,0.2693,-0.4627,2.1434,-3.2174
2025/8/26 13:00,0.2693,-0.4612,2.1634,-3.2145
2025/8/26 13:10,0.2693,-0.4641,2.2021,-3.2145
2025/8/26 13:30,0.2707,-0.4569,2.2896,-3.2131
2025/8/26 13:40,0.275,-0.4512,2.5505,-3.2189
2025/8/26 14:10,0.2808,-0.4526,2.6666,-3.2217
2025/8/26 14:20,0.2836,-0.4541,2.691,-3.2189
2025/8/26 14:30,0.2836,-0.4555,2.7369,-3.2203
2025/8/26 14:40,0.2808,-0.4526,2.767,-3.226
2025/8/26 14:50,0.285,-0.4498,2.7885,-3.226
2025/8/26 15:00,0.2936,-0.444,2.8057,-3.226
2025/8/26 15:10,0.2836,-0.4569,2.8158,-3.2275
2025/8/26 15:20,0.2822,-0.4569,2.8158,-3.2303
2025/8/26 15:30,0.2836,-0.4612,2.8201,-3.2303
2025/8/26 15:40,0.285,-0.4541,2.8144,-3.2346
2025/8/26 15:50,0.2965,-0.4526,2.8101,-3.2389
2025/8/26 16:00,0.3037,-0.444,2.8158,-3.2346
2025/8/26 16:10,0.3051,-0.444,2.8258,-3.2361
2025/8/26 16:20,0.3065,-0.4412,2.8273,-3.2375
2025/8/26 16:30,0.3094,-0.4455,2.8402,-3.2332
2025/8/26 16:40,0.3094,-0.4455,2.843,-3.2318
2025/8/26 16:50,0.3094,-0.4469,2.8459,-3.2361
2025/8/26 17:00,0.3094,-0.4526,2.843,-3.2389
2025/8/26 17:10,0.3094,-0.4541,2.8316,-3.2389
2025/8/26 17:20,0.3094,-0.4541,2.8301,-3.2389
2025/8/26 17:30,0.3094,-0.4541,2.8258,-3.2389
